seed,group,split,sample_count,iou_mean,dice_mean,area_error_mean,center_error_mean,pred_area_mean,true_area_mean,pred_area_zero_sum,total_loss_mean,pred_connected_component_count_mean,predicted_component_count_correct_rate,predicted_component_count_is_1_rate,predicted_component_count_is_2_rate,predicted_component_count_is_3_rate,missed_component_rate,merged_component_rate,split_component_rate,extra_fragment_rate,component_recall_mean
all,source_pack=pilot_v2_rectangular_notch,train,243,0.7245647059504325,0.8375953532098497,0.17925823331307983,1.965556117916778,451.86008230452677,514.1481481481482,0,0.2234979106013667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v3,train,480,0.7024170417814404,0.8121320777437263,0.07936336564936086,2.0833911959211524,428.12708333333336,433.2875,0,0.26350054891469576,3.0520833333333335,0.9541666666666667,0.0020833333333333333,0.008333333333333333,0.9541666666666667,0.03125,0.0,0.035416666666666666,0.035416666666666666,0.9798611111111111
all,source_pack=pilot_v3_rotated_rect,train,90,0.6681411866955477,0.7987291185980303,0.15841228681918595,2.4999872969582815,427.1666666666667,480.06666666666666,0,0.2772340430153741,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v4_topup,train,480,0.7152463343868735,0.825040974836844,0.07378838245533986,2.183046898968856,429.225,435.6625,0,0.24656698177568614,3.060416666666667,0.9541666666666667,0.0,0.008333333333333333,0.9541666666666667,0.010416666666666666,0.0,0.0375,0.0375,0.9944444444444444
all,source_pack=pilot_v5_polygon,train,126,0.7174041076434224,0.8331301060583991,0.11410156554268285,2.4759034009823817,385.37301587301585,386.57142857142856,0,0.2281215370056175,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_polygon,train,12,0.7077190738435993,0.8280574424311905,0.20252272500346527,1.6091894354338463,314.3333333333333,363.5,0,0.20958128198981285,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,train,48,0.7221720816925384,0.8373293820713812,0.09757295234333163,2.103441281047225,249.52083333333334,239.5,0,0.2081038160249591,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,train,72,0.6797325595459545,0.806033206654003,0.2108067815488331,2.537685289773021,329.1111111111111,385.25,0,0.25404047386513817,1.0277777777777777,0.9722222222222222,0.9722222222222222,0.027777777777777776,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,1.0
all,source_pack=pilot_v8_topup_rotated_rect,train,72,0.6808718081016063,0.8077247886960003,0.11558209229229795,2.4379796506827804,255.45833333333334,239.5,0,0.24620217291845214,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,train,192,0.6682696833577255,0.7940564514251793,0.20343688225579007,2.4465574972303314,334.8697916666667,390.703125,0,0.27169412075697136,1.03125,0.984375,0.984375,0.0,0.015625,0.015625,0.0,0.015625,0.015625,0.984375
all,source_pack=pilot_v9_topup_rectangular_notch,train,159,0.6419771312506819,0.7762695570064297,0.25875457117202855,2.402340563747249,402.66037735849056,545.4528301886793,0,0.3010810385428884,1.0314465408805031,0.9748427672955975,0.9748427672955975,0.018867924528301886,0.006289308176100629,0.0,0.0,0.025157232704402517,0.025157232704402517,1.0
all,source_pack=pilot_v9_topup_rotated_rect,train,192,0.6657567837184918,0.7963044387795019,0.16146559014598685,2.626911679013262,268.15625,239.75,0,0.2611203551835691,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=multi_defect_pilot_v3,val,120,0.5427549501778289,0.6792092467605025,0.1644195297845341,4.458851348133919,624.825,721.225,0,0.5150113297005494,2.191666666666667,0.825,0.0,0.825,0.15833333333333333,0.09166666666666666,0.0,0.175,0.175,0.9125
all,source_pack=pilot_v2_rectangular_notch,val,57,0.6750020062080846,0.8025940632924244,0.26274146464965425,2.5766136952248755,376.2105263157895,349.05263157894734,0,0.27315224890123335,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v3,val,120,0.6152606528946937,0.7464330838073148,0.10727094558398806,2.974439841210057,434.71666666666664,427.4,0,0.35585068091750144,3.091666666666667,0.925,0.0,0.016666666666666666,0.925,0.041666666666666664,0.0,0.058333333333333334,0.058333333333333334,0.9833333333333333
all,source_pack=pilot_v3_rotated_rect,val,27,0.6740927145572315,0.8030853713348388,0.18048226024416497,2.6861010533592213,419.77777777777777,448.6666666666667,0,0.2687399552928077,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v4_topup,val,120,0.6231029985042275,0.752744416417462,0.10765933434328362,3.0970730459951743,430.2083333333333,432.55,0,0.3490486931055784,3.1166666666666667,0.9166666666666666,0.0,0.016666666666666666,0.9166666666666666,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.975
all,source_pack=pilot_v5_polygon,val,27,0.6651214212718827,0.7968064013301053,0.2087920414786405,3.143200136391686,414.51851851851853,391.3333333333333,0,0.2779699817851738,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_polygon,val,24,0.6031208286586011,0.7480105602646235,0.25270691558210057,3.3464914455552126,309.5,394.75,0,0.3397827756901582,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,val,24,0.6918097405609528,0.8149108034557683,0.04685995042834463,2.6345776367328244,231.25,240.0,0,0.23093303137769303,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,val,24,0.6462702527301455,0.7831971376635533,0.23982388300565063,2.9094979903266194,315.7083333333333,392.375,0,0.2916793425877889,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_rotated_rect,val,24,0.6715307002289216,0.800747899604357,0.17719947347947343,2.7910276247263206,279.5416666666667,240.375,0,0.264524561042587,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,val,24,0.6330760832437595,0.770020226046937,0.20606689835466938,3.506607323313817,318.5833333333333,383.875,0,0.31114958226680756,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rectangular_notch,val,42,0.6531388407760788,0.788237406189796,0.2219543325814807,2.767914689076796,289.7857142857143,333.85714285714283,0,0.27619952247256324,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rotated_rect,val,24,0.6061452069623608,0.7534284265861165,0.16176330040934353,2.7895722457554677,266.0833333333333,240.125,0,0.3174302000552416,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=multi_defect_pilot_v3,test,120,0.5181254853526833,0.6562835853030735,0.19442086090397648,4.494651967078986,616.0583333333333,708.875,0,0.5555128273864587,2.225,0.8,0.0,0.8,0.18333333333333332,0.125,0.0,0.2,0.2,0.8916666666666667
all,source_pack=pilot_v2_rectangular_notch,test,60,0.6999613464812484,0.8211924110587142,0.21139929461913534,2.0441996586035867,368.0833333333333,383.25,0,0.24349582294623057,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v3,test,120,0.6172549329317687,0.7350967891194498,0.13002948624399446,2.6715032912486936,437.5083333333333,429.15,0,0.37897103279829025,2.9916666666666667,0.8666666666666667,0.0,0.08333333333333333,0.8666666666666667,0.11666666666666667,0.0,0.05,0.05,0.925
all,source_pack=pilot_v3_rotated_rect,test,27,0.6639477387111895,0.7963572783027593,0.13986332798799503,2.68336453978813,436.6296296296296,484.6666666666667,0,0.28437986638810897,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v4_topup,test,120,0.5993752826407459,0.7092774676808048,0.10255571584624644,2.877089997625611,430.65,427.4,0,0.40902992747724054,3.0,0.8666666666666667,0.05,0.025,0.8666666666666667,0.14166666666666666,0.0,0.058333333333333334,0.058333333333333334,0.8972222222222221
all,source_pack=pilot_v5_polygon,test,27,0.7073016117268982,0.8255216333985851,0.11274501212043234,2.604688254548779,414.14814814814815,408.44444444444446,0,0.2443094419108497,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_polygon,test,24,0.656853963156963,0.7896867126551893,0.17781820667738138,2.9272728164000164,344.1666666666667,405.75,0,0.27810334507375956,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,test,24,0.6766511230765241,0.8057945998649272,0.22248537664717213,2.7227991288832034,292.125,239.125,0,0.25472785346210003,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,test,24,0.6011422425114716,0.745778312956618,0.285331037949421,2.8542402712266575,318.7083333333333,425.25,0,0.3399913391719262,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_rotated_rect,test,24,0.5898288323792021,0.7404375113274634,0.2354419932198821,3.4331131780257,285.4583333333333,239.375,0,0.3310292524596055,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,test,24,0.6288944583745474,0.7674102502508516,0.2833905453319254,2.762646534865235,355.7916666666667,409.25,0,0.30992631303767365,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rectangular_notch,test,39,0.5969552728249066,0.7457098611993143,0.33404879528145354,2.2144488187521776,284.53846153846155,424.7692307692308,0,0.3208260849500314,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_rotated_rect,test,24,0.6094676632148058,0.7536998824938851,0.36045046754821125,2.2893901051159617,325.2916666666667,239.125,0,0.3335902492205302,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=multi_defect_pilot_v3,all,720,0.584276543518312,0.7195494341320513,0.15612083190330475,3.9630404798366294,632.6833333333333,714.4708333333333,0,0.4390437194663617,2.1555555555555554,0.8708333333333333,0.0,0.8708333333333333,0.10833333333333334,0.06388888888888888,0.0,0.12916666666666668,0.12916666666666668,0.9465277777777777
all,source_pack=pilot_v2_rectangular_notch,all,360,0.7126167185796969,0.8293196586144016,0.19783325515904668,2.0754141577716942,425.9194444444444,466.19166666666666,0,0.23469283288965623,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v3,all,720,0.6736972921587041,0.7883430306502783,0.09245898240423765,2.3299179860238937,430.7888888888889,431.6166666666667,0,0.2981373182290958,3.048611111111111,0.9347222222222222,0.001388888888888889,0.022222222222222223,0.9347222222222222,0.04722222222222222,0.0,0.041666666666666664,0.041666666666666664,0.9712962962962962
all,source_pack=pilot_v3_rotated_rect,all,144,0.6684708266725462,0.7991011959308185,0.15907247705552122,2.5692668593140544,427.55555555555554,475.0416666666667,0,0.2769812434497807,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v4_topup,all,720,0.6805772697820778,0.7936976305742737,0.08422809666848159,2.451058439916035,429.62638888888887,433.76666666666665,0,0.29072442461426057,3.0597222222222222,0.9333333333333333,0.008333333333333333,0.0125,0.9333333333333333,0.041666666666666664,0.0,0.04583333333333333,0.04583333333333333,0.975
all,source_pack=pilot_v5_polygon,all,180,0.7080463303002129,0.826540279450183,0.12810165391973893,2.5953156393287373,394.06111111111113,390.56666666666666,0,0.23802698945833578,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_polygon,all,60,0.6455337314949454,0.7806903976541633,0.21271459390448585,2.8313435918688605,324.3333333333333,392.9,0,0.2890707047035297,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v7_topup_rotated_rect,all,96,0.7032012567556384,0.8238410418658645,0.11612280794054501,2.39106483192762,255.60416666666666,239.53125,0,0.22546712922242781,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v8_topup_polygon,all,120,0.6573220347758961,0.7894150141164361,0.2315150531203142,2.675358826174468,324.35,394.675,0,0.2787584206710259,1.0166666666666666,0.9833333333333333,0.9833333333333333,0.016666666666666666,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,1.0
all,source_pack=pilot_v8_topup_rotated_rect,all,120,0.6607949913825885,0.7928719554039643,0.15187754871524986,2.707615950960073,266.275,239.65,0,0.2668320664515098,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
all,source_pack=pilot_v9_topup_polygon,all,240,0.6608128008480112,0.7889882087699223,0.21169525017329158,2.5841713836021705,335.3333333333333,391.875,0,0.2794628861360252,1.025,0.9875,0.9875,0.0,0.0125,0.0125,0.0,0.0125,0.0125,0.9875
all,source_pack=pilot_v9_topup_rectangular_notch,all,240,0.6366143784234378,0.7733979800448626,0.2645498408364642,2.4357836271182207,363.7125,488.8125,0,0.29993534327174226,1.0208333333333333,0.9833333333333333,0.9833333333333333,0.0125,0.004166666666666667,0.0,0.0,0.016666666666666666,0.016666666666666666,1.0
all,source_pack=pilot_v9_topup_rotated_rect,all,240,0.6541667139925101,0.7877563819316017,0.18139384891254498,2.6094255782977522,273.6625,239.725,0,0.27399832907443245,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
