candidate,split,liftoff_subset,sample_count,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,seed,selected_seed,best_epoch,best_val_selection_metric,selection_score,validation_only_selection,test_final_only,eligible_for_multiseed_or_candidate
A0_baseline_replay,test,sensor_z_0.010,8,1.0859180837869644,1.1372601427137852,1.0345759466290474,7.034104198217392,4.397413894534111,1.9804704636335373,0.29168278723955154,0.182692252099514,0.20835981518030167,0.2275782860815525,0.49619024835387815,0.6349216843426002,0.0009157611784758046,1.3144165761768818,0.0019804704643320292,4.842783714350247,42,False,,,,True,True,True
A0_baseline_replay,test,sensor_z_0.012,8,1.1645583137869835,1.4072149619460106,0.9219016581773758,8.15542333573103,4.607467353343964,2.868758909404278,0.25431612879037857,0.18700148910284042,0.1686500757932663,0.20332256332039833,0.4708507016109602,0.6089468281507759,0.0013493336882675067,2.096334394067526,0.0028687588637694716,8.2369025572485,42,False,,,,True,True,True
A2_latent_residual_adapter,train,sensor_z_0.006,32,0.5872006532736123,0.3745827528182417,0.7998185488395393,1.069032178260386,1.5204905048012733,0.7512349643802736,0.19286388531327248,0.1698499508202076,0.17083307541906834,0.1778489708667621,0.8409537779678612,0.9089517910141113,0.00035690000481736206,0.24645538663025945,0.000751234962081071,0.35420869903920404,42,False,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.008,32,0.6314338552765548,0.4380779936327599,0.8247897191904485,1.1954487792681903,1.793066377285868,0.8871885776461568,0.1974614504724741,0.17708471044898033,0.1755840890109539,0.1833767492789775,0.7899095904634785,0.8762159497479856,0.0004285056484150118,0.2691692631924525,0.0008871885765984189,0.4250440461132184,42,False,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.010,32,0.5476234517991543,0.366491173626855,0.7287557183299214,1.2275990184862167,1.5928130405955017,0.6653019994264469,0.1768814418464899,0.1567170713096857,0.15274131298065186,0.16211327427299693,0.8203391690104911,0.8965066264615997,0.0003301938115782832,0.23334958497434855,0.0006653019954683259,0.34429189446914243,42,False,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.012,32,0.5959817306138575,0.44427538849413395,0.7476880657486618,1.5314496108330786,2.1136255606543273,0.7478515254333615,0.18051941692829132,0.16449774615466595,0.15400122664868832,0.1663394628558308,0.7669928084895286,0.8611196570827717,0.0003471057209480932,0.27309197606518865,0.0007478515253751539,0.5171282105942354,42,False,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.006,8,0.7008295767009258,0.5194568261504173,0.8822022713720798,2.050593599677086,1.8926537595689297,0.9690357632935047,0.15931060910224915,0.24322602897882462,0.18252215534448624,0.195019599981606,0.7064347177374533,0.8236434664130927,0.0004900595085928217,0.3483636435121298,0.0009690357692306861,0.4641556157403987,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.008,8,0.6618896871805191,0.4254193790256977,0.8983599990606308,1.0717205125838518,1.324052294716239,0.9932339638471603,0.15708845853805542,0.25189825147390366,0.1864108219742775,0.19846584368497133,0.8062578933277659,0.8806815030028403,0.00048026416152424645,0.35371628403663635,0.0009932339744409546,0.6080021774940907,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.010,8,0.8327692188322544,0.5148800704628229,1.1506583616137505,2.778132937848568,2.4394841492176056,0.6392470309510827,0.18497109413146973,0.3236263170838356,0.25234219431877136,0.253646545112133,0.6377721825962014,0.7671461596391015,0.000390630202673492,0.3414534628391266,0.0006392470240825787,1.0124067882760026,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.012,8,0.7276251390576363,0.39659159258008003,1.058658704161644,1.6904575638473034,1.7642240300774574,0.6260818988084793,0.18354425579309464,0.29740406572818756,0.22054485231637955,0.2338310582563281,0.7359725093766288,0.8357763757395532,0.0003905295998265501,0.35490601137280464,0.0006260819063754752,0.7812222617890745,42,False,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,test,sensor_z_0.006,8,0.7449232190847397,0.4731776639819145,1.01666871458292,1.38608318567276,1.540868654847145,1.0420507490634918,0.27363283932209015,0.19546505063772202,0.21130827814340591,0.22680205386132002,0.8108240645664917,0.8913427878708204,0.0004803697629540693,0.5577393285930157,0.0010420507605886087,0.43189453099405045,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.008,8,0.6965391263365746,0.3755349009297788,1.0175433233380318,1.5308506526052952,1.6411913149058819,0.6166910696774721,0.28310081362724304,0.190806582570076,0.2078680470585823,0.22725848015397787,0.7850269762394255,0.8768445720297382,0.0003151379423798062,0.2697774562984705,0.0006166910752654076,0.4319552603892624,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.010,8,0.8836056590080261,0.5148426555097103,1.2523686401546001,2.610360234975815,1.6123959515243769,0.8980887243524194,0.3448330983519554,0.22254185378551483,0.27087926864624023,0.2794180726632476,0.7115139553298168,0.8235680138681221,0.00045283745748747606,0.5349683091044426,0.0008980887214420363,0.7881658895942512,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.012,8,0.7481616958975792,0.44110273011028767,1.0552207008004189,1.5655707493424416,1.5942533630877733,0.8666150895878673,0.2866419330239296,0.1915293186903,0.22787030041217804,0.23534717969596386,0.7493368469544044,0.8477173097064463,0.00043220385396125494,0.5350390039384365,0.0008666150824865326,0.6173063539620134,42,False,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,train,sensor_z_0.006,32,0.5519548999145627,0.34765003313077614,0.7562597603537142,1.264917166903615,1.3839096128940582,0.6419260882539675,0.18530537001788616,0.15848000720143318,0.1609315536916256,0.1682389748748392,0.8430486624377356,0.9105844867270873,0.0003156331883928942,0.19668866822030395,0.0006419260971597396,0.2932293910330698,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.008,32,0.6378145148046315,0.42972155997995287,0.8459074809215963,1.2180885314010084,1.731457877671346,0.8671480375924148,0.20021656528115273,0.18327005207538605,0.1805512011051178,0.18801260681357235,0.8004648302673097,0.8831771489212473,0.00042713859329523984,0.27106625214219093,0.0008671480354678351,0.41932877251292006,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.010,32,0.5171357134822756,0.3495423716958612,0.684729055617936,1.319637163542211,1.3895299704745412,0.6349581296672113,0.16776945814490318,0.14534668810665607,0.1439337283372879,0.15234995904029347,0.8354570886522114,0.9053213955697399,0.00030743873062988314,0.19373548513976857,0.0006349581235554069,0.2424595627159887,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.012,32,0.5708344201557338,0.429258969030343,0.7124098618514836,1.3779099779203534,1.8640258817467839,0.7934159585274756,0.1709845121949911,0.15483938716351986,0.14946811459958553,0.15843067166861147,0.801841646753852,0.8847905478442493,0.0003709506208906532,0.24120875704102218,0.0007934159584692679,0.3548064507855844,123,False,134,0.5232149268708404,,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.006,8,0.7043053731322289,0.5173368863761425,0.8912738673388958,2.306901626288891,1.762641303241253,0.9369731098413467,0.16686854511499405,0.25502579659223557,0.17016682028770447,0.1973537253215909,0.7213566821514026,0.834626836499166,0.0004381429253044189,0.30108877271413803,0.0009369731124024838,0.36152299840555047,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.008,8,0.6493775397539139,0.39727367274463177,0.9014813750982285,1.187420235015452,1.0586044834926724,0.932133536785841,0.15512669831514359,0.25694021582603455,0.1852978616952896,0.19912159256637096,0.8182228212439135,0.8908478993975331,0.0004604296373145189,0.343088835477829,0.0009321335382992402,0.5357727622017154,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.010,8,0.854836069047451,0.5273346453905106,1.1823374778032303,2.3748089894652367,2.084466353058815,0.8730140812695026,0.19072027504444122,0.33639291673898697,0.2549957260489464,0.26070296950638294,0.6695159754458355,0.7926615025072041,0.0004894277717539808,0.39105451107025146,0.0008730140834813938,0.9178965578854696,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.012,8,0.7941813096404076,0.49668867886066437,1.0916739590466022,2.220736801624298,1.8547965148463845,0.8548969607800245,0.19187938421964645,0.3043235316872597,0.22735005617141724,0.24118432588875294,0.6846074428399298,0.803119630985841,0.0004771691747009754,0.3635372598655522,0.0008548969635739923,0.803693239863247,123,False,134,0.5232149268708404,0.5232149268708404,True,False,True
A2_latent_residual_adapter,test,sensor_z_0.006,8,0.7573750726878643,0.44807460671290755,1.0666755177080631,1.781981810927391,1.5071782916784286,0.8662810497917235,0.2818531468510628,0.204032763838768,0.22739477455615997,0.2377602318301797,0.7805960866620035,0.8696565413203676,0.00040020973301579943,0.37907033041119576,0.0008662810578243807,0.26002826237906695,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.008,8,0.7329858206212521,0.434751158580184,1.0312205255031586,1.7674012407660484,1.9602385722100735,0.6989806653000414,0.28292611986398697,0.19275570660829544,0.2148144692182541,0.23016543313860893,0.7605376675162474,0.8570022540570861,0.00035762733068622765,0.3395071066915989,0.0006989806570345536,0.5804919937721305,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.010,8,0.9055089503526688,0.5674617439508438,1.2435561083257198,2.496432278305292,2.1176286190748215,0.9864434376358986,0.3352498486638069,0.2247619852423668,0.2717378959059715,0.27724991273134947,0.6751988574599801,0.7951856639042054,0.0004927781683363719,0.6406848449259996,0.0009864434541668743,1.0633738871058602,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.012,8,0.8537431843578815,0.5599038451910019,1.147582571953535,2.892183378338814,1.7232027612626553,0.9725378733128309,0.303409181535244,0.21342048048973083,0.2503342926502228,0.2557213194668293,0.6596336790009668,0.7859550016481321,0.000506537244291394,0.6281575430184603,0.0009725378622533754,1.0271737383638295,123,False,134,0.5232149268708404,,True,True,True
A2_latent_residual_adapter,train,sensor_z_0.006,32,0.5610288451425731,0.33308614359702915,0.7889715535566211,1.134169178083539,1.420716111548245,0.6076011906843632,0.18678430281579494,0.1695872750133276,0.16965430416166782,0.17534196050837636,0.8445394169526124,0.9116586906030553,0.00030581448243083287,0.2038106342079118,0.0006076011959521566,0.288436223909587,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.008,32,0.6306341369636357,0.42942985566332936,0.8318383865989745,1.1362764285877347,1.8289014596957713,0.8588437249418348,0.19814848899841309,0.1798322442919016,0.17679373174905777,0.18492482125293463,0.7923865161788601,0.8771617328808892,0.000418638031305818,0.26380528369918466,0.0008588437158323359,0.42454609928539916,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.010,32,0.5221585100516677,0.3271432090550661,0.7171738081378862,1.1224321546033025,1.4987773369066417,0.5672422641073354,0.1734760869294405,0.15448695421218872,0.15059511177241802,0.15951938476064242,0.8256366160823168,0.8992299975691365,0.00028089695507560464,0.19118640408851206,0.0005672422703355551,0.27743554385445324,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,train,sensor_z_0.012,32,0.572998131159693,0.4083490010816604,0.7376472568139434,1.39904342032969,2.0468753387685865,0.6615700966212898,0.17623783089220524,0.16333589889109135,0.15258853882551193,0.16405408940045163,0.7747870589331967,0.8670889932888884,0.0003241928370698588,0.2396898854058236,0.0006615700913243927,0.44443930000031995,2026,True,106,0.45390648051792354,,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.006,8,0.6537701338529587,0.42920193634927273,0.8783382996916771,1.963400162756443,1.7101717130281031,0.6999240894801915,0.15390155464410782,0.25426220893859863,0.17430857568979263,0.19415744952857494,0.7354105188369532,0.8441675318976526,0.0003904742388840532,0.2735394276678562,0.0006999240868026391,0.34421423686657004,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.008,8,0.6344845965504646,0.3853829354047775,0.8835862465202808,0.9215909633785486,1.1106573976576328,0.9347317442297935,0.15663447976112366,0.25026848167181015,0.17902540415525436,0.19530945178121328,0.8317701142674203,0.8997242525721096,0.00045721822607447393,0.33941526990383863,0.0009347317536594346,0.5896946861719772,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.010,8,0.7869802266359329,0.4475528299808502,1.126407615840435,2.339040070772171,1.7877503726631403,0.6617547674104571,0.18004382401704788,0.3249729052186012,0.24009603261947632,0.24837091751396656,0.7302876101109157,0.8313098374061993,0.0004037722301291069,0.3330492451786995,0.0006617547624045983,0.6286557953223303,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,val,sensor_z_0.012,8,0.7063819877803326,0.36310631316155195,1.0496576614677906,1.5576658993959427,1.498873864300549,0.6019703829661012,0.18503179401159286,0.29914722591638565,0.211837537586689,0.23200551979243755,0.7668810439094498,0.8579166464514382,0.0003711278914124705,0.30413840152323246,0.0006019703869242221,0.5234145586505208,2026,True,106,0.45390648051792354,0.45390648051792354,True,False,True
A2_latent_residual_adapter,test,sensor_z_0.006,8,0.7431238852441311,0.4265452455729246,1.0597024634480476,1.3212363608181477,1.7775480151176453,0.8193145040422678,0.28545081615448,0.20674021542072296,0.21715743094682693,0.23644948843866587,0.7971197318486842,0.882553030735757,0.00039043439937813673,0.3985580177977681,0.0008193144894903526,0.371165243791954,2026,True,106,0.45390648051792354,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.008,8,0.7168088965117931,0.4167292946949601,1.0168885216116905,1.7733076959848404,1.8467521723359823,0.660437832120806,0.2852643057703972,0.19054940342903137,0.2057647705078125,0.22719282656908035,0.752595122055137,0.8559097468136415,0.0003358208914505667,0.30298848915845156,0.0006604378431802616,0.5526478953626968,2026,True,106,0.45390648051792354,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.010,8,0.8895113170146942,0.5316053964197636,1.2474172785878181,2.343314917758107,1.7410874459892511,0.9877640828490257,0.34016627818346024,0.22019591182470322,0.274172805249691,0.27817833609879017,0.6993300862726202,0.8139296014373907,0.0004915191093459725,0.6288290340453386,0.0009877640841295943,0.9470984952073571,2026,True,106,0.45390648051792354,,True,True,True
A2_latent_residual_adapter,test,sensor_z_0.012,8,0.7856309339404106,0.4628635235130787,1.1083984151482582,2.1517861038446426,1.6274998057633638,0.8047251934185624,0.2955206334590912,0.20489027351140976,0.24076999723911285,0.24706030264496803,0.7293243316517782,0.8306513939805732,0.0004296871165934135,0.5205545416101813,0.000804725190391764,0.6639197791828598,2026,True,106,0.45390648051792354,,True,True,True
