candidate,split,liftoff_subset,sample_count,normalized_param_mae,dimension_mae_norm,curvature_mae_norm,L_mae_mm,W_mae_mm,D_mae_mm,wLD_abs_error,wWD_abs_error,wLW_abs_error,wMAE_auxiliary,projected_mask_iou,projected_mask_dice,profile_depth_rmse_m,er_like_profile_error,max_depth_error_m,volume_proxy_rel_error,seed,selected_seed,best_epoch,best_val_selection_metric,selection_score,validation_only_selection,test_final_only,eligible_for_multiseed_or_candidate
A1_output_residual_adapter,train,nominal_0p008,32,0.6692258263938129,0.47488199232611805,0.8635696596466005,1.457416101358831,1.9827199585270137,0.9142708422150463,0.20525014773011208,0.18645279854536057,0.18417645618319511,0.19195980171207339,0.7706309581624471,0.8611425685395921,0.0004466327995942265,0.31228125013876706,0.0009142708477156702,0.5404730980537278,42,False,188,0.5760308392613949,,True,False,True
A1_output_residual_adapter,train,non_nominal,96,0.6712122114840895,0.5029451633842351,0.839479256576548,2.0253282228174307,2.111485037719831,0.8546996311245797,0.19869067706167698,0.1818279568105936,0.17923055899639925,0.1865830637786227,0.7603708239580067,0.8528889947294505,0.0004183018689900564,0.37060282367747277,0.0008546996311148783,0.7355617954435877,42,False,188,0.5760308392613949,,True,False,True
A1_output_residual_adapter,val,all_liftoff,32,0.6803607018664479,0.49534971872344613,0.865371685475111,1.6947581875137985,1.6143055432476103,1.0346454937243834,0.14229975081980228,0.25601587258279324,0.17479023151099682,0.1910352858249098,0.7677800837809228,0.8598414554112679,0.0005313750045843335,0.49026296578813344,0.001034645494655706,0.8314131831606298,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,val,nominal_0p008,8,0.68173972889781,0.4970545042306185,0.866424921900034,1.9412830397486687,1.513123856857419,1.011453952640295,0.15702253580093384,0.24771016091108322,0.17026667296886444,0.19166645873337984,0.7768096745045521,0.86163595244901,0.0005008149582863552,0.42415810003876686,0.0010114539618371055,0.8661996359877151,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,val,non_nominal,24,0.6799010261893272,0.494781456887722,0.8650206066668034,1.6125832367688417,1.6480327720443408,1.0423760074190795,0.13739215582609177,0.2587844431400299,0.17629808435837427,0.19082489485541979,0.7647702202063797,0.8592432897320205,0.0005415616866836596,0.5122979210379223,0.0010423760055952396,0.8198176988849347,42,False,188,0.5760308392613949,0.5760308392613949,True,False,True
A1_output_residual_adapter,test,all_liftoff,32,0.82496855314821,0.5756674166768789,1.0742696831002831,1.7180371768772602,2.0311604840680957,1.2187463543377817,0.29050288908183575,0.20440810732543468,0.22410542145371437,0.23967213998548687,0.7402120776145639,0.8447332307212359,0.0005822961700232554,0.8375626921188086,0.0012187463689770084,1.3721487500851717,42,False,188,0.5760308392613949,,True,True,True
A1_output_residual_adapter,test,nominal_0p008,8,0.7363312877714634,0.449654258787632,1.023008331656456,1.7647232320159674,1.9128061942756176,0.7680120496079326,0.2833108901977539,0.19327515363693237,0.20876941084861755,0.22845182474702597,0.7551444471410853,0.8547608099856016,0.0003884286497850553,0.433917966671288,0.0007680120470467955,0.7858764704994496,42,False,188,0.5760308392613949,,True,True,True
A1_output_residual_adapter,test,non_nominal,24,0.8545143082737923,0.6176718026399612,1.0913568002482255,1.7024751584976912,2.070611913998922,1.3689911225810647,0.2929002220431964,0.2081190918882688,0.22921742498874664,0.24341224506497383,0.7352346211057234,0.8413907042997807,0.0006469186767693221,0.9721109339346489,0.001368991142953746,1.5675728432804121,42,False,188,0.5760308392613949,,True,True,True
A2_latent_residual_adapter,train,all_liftoff,128,0.5905599227407947,0.40585682714299764,0.7752630130271427,1.2558823967119679,1.7549988708342426,0.7628942667215597,0.18693154864013195,0.1670373696833849,0.1632899260148406,0.17241961431864183,0.8045488364828399,0.885698506076617,0.0003656762964396876,0.2555165527155623,0.0007628942648807424,0.41016821255395003,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,nominal_0p008,32,0.6314338552765548,0.4380779936327599,0.8247897191904485,1.1954487792681903,1.793066377285868,0.8871885776461568,0.1974614504724741,0.17708471044898033,0.1755840890109539,0.1833767492789775,0.7899095904634785,0.8762159497479856,0.0004285056484150118,0.2691692631924525,0.0008871885765984189,0.4250440461132184,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,train,non_nominal,96,0.576935278562208,0.3951164383130769,0.7587541109727075,1.2760269358598937,1.7423097020170342,0.721462829746694,0.18342158136268458,0.16368825609485307,0.15919187168280283,0.16876723599852994,0.8094285851559603,0.8888593581861609,0.0003447331791145795,0.25096564922326553,0.0007214628276415169,0.40520960136752726,42,True,101,0.5116661638357902,,True,False,True
A2_latent_residual_adapter,val,all_liftoff,32,0.7307784054428339,0.4640869670547545,0.9974698340520263,1.8977261534892023,1.855103558395058,0.8068996642250568,0.17122860439121723,0.27903866581618786,0.21045500598847866,0.22024076175875962,0.7216093257595123,0.8268118761986469,0.00043787086815427756,0.34960985044017434,0.0008068996685324237,0.7164467108248916,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,nominal_0p008,8,0.6618896871805191,0.4254193790256977,0.8983599990606308,1.0717205125838518,1.324052294716239,0.9932339638471603,0.15708845853805542,0.25189825147390366,0.1864108219742775,0.19846584368497133,0.8062578933277659,0.8806815030028403,0.00048026416152424645,0.35371628403663635,0.0009932339744409546,0.6080021774940907,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,val,non_nominal,24,0.7537413115302721,0.4769761630644401,1.0305064457158248,2.173061367124319,2.0321206462879977,0.7447882310176889,0.17594198634227118,0.2880854705969493,0.21846973399321237,0.2274990677833557,0.6933931365700946,0.8088553339305825,0.00042373977036428795,0.3482410392413537,0.00074478823322958,0.7525948886018253,42,True,101,0.5116661638357902,0.5116661638357902,True,False,True
A2_latent_residual_adapter,test,all_liftoff,32,0.7683074250817299,0.45116448763292283,1.0854503447189927,1.773216205649078,1.5971773210912943,0.8558614081703126,0.29705217108130455,0.2000857014209032,0.22948147356510162,0.24220644659362733,0.7641754607725346,0.8598681708687818,0.0004201372541956516,0.4743810244835913,0.0008558614099456463,0.5673305087348943,42,True,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,nominal_0p008,8,0.6965391263365746,0.3755349009297788,1.0175433233380318,1.5308506526052952,1.6411913149058819,0.6166910696774721,0.28310081362724304,0.190806582570076,0.2078680470585823,0.22725848015397787,0.7850269762394255,0.8768445720297382,0.0003151379423798062,0.2697774562984705,0.0006166910752654076,0.4319552603892624,42,True,101,0.5116661638357902,,True,True,True
A2_latent_residual_adapter,test,non_nominal,24,0.792230191330115,0.47637434986730415,1.1080860185126464,1.8540047233303387,1.582505989819765,0.9355848543345928,0.3017026235659917,0.2031787410378456,0.23668594906727472,0.2471891020735105,0.7572249556169043,0.8542093704817963,0.00045513702480093343,0.5425822138786316,0.0009355848548390592,0.6124555915167716,42,True,101,0.5116661638357902,,True,True,True
A3_revised_sensor_z_conditioned_full_model,train,all_liftoff,128,0.6530476427869871,0.4661849729309324,0.8399103126721457,1.6706143650226295,2.0128545263432898,0.8247883557050955,0.20230709528550506,0.17741295741871,0.18051074398681521,0.18674359907163307,0.7621048986898529,0.8567279543423731,0.00039634858234194326,0.28416066127829254,0.000824788353384065,0.5112966698483281,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,train,nominal_0p008,32,0.6577787068672478,0.48265675408765674,0.8329006689600646,1.6700838590040803,1.9083429290913045,0.9144148065242916,0.19796776212751865,0.17634044587612152,0.18098381720483303,0.18509734224062413,0.7583517498262116,0.8547488207209517,0.00043634805081183003,0.2739922141190618,0.0009144148025370669,0.42505911962425397,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,train,non_nominal,96,0.6514706214269003,0.46069437921202433,0.8422468605761727,1.670791200362146,2.047691725427285,0.7949128720986968,0.20375353967150053,0.1777704612662395,0.1803530529141426,0.18729235134863606,0.7633559483110665,0.8573876655495137,0.0003830154261853143,0.2875501436647028,0.0007949128703330643,0.5400425199230194,42,False,27,0.5254343302597586,,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,all_liftoff,32,0.7027814034372568,0.4803626108914614,0.9252001997083426,1.8409621571190655,1.6446262337267399,0.9369406715850346,0.15239972434937954,0.2599329296499491,0.19988531060516834,0.20407265424728394,0.7565385731618448,0.8493815293381419,0.00048499890999664785,0.3796408276539296,0.0009369406652695034,0.7214669777539992,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,nominal_0p008,8,0.6897138059139252,0.4576614750549197,0.9217661246657372,1.589874928817153,1.299193650484085,1.0016701836138964,0.156705841422081,0.2562696039676666,0.19737789779901505,0.2034511137753725,0.7987722559495528,0.8777847872390239,0.0004973933773726458,0.34535760059952736,0.0010016701853601262,0.5804174948590048,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,val,non_nominal,24,0.7071372692783674,0.4879296561703086,0.9263448913892111,1.9246578998863697,1.759770428140958,0.915364167575414,0.15096435199181238,0.26115403821070987,0.2007211148738861,0.20427983440458775,0.7424606788992755,0.8399137767045147,0.00048086742087131523,0.391068570005397,0.0009153641585726291,0.7684834720523305,42,False,27,0.5254343302597586,0.5254343302597586,True,False,True
A3_revised_sensor_z_conditioned_full_model,test,all_liftoff,32,0.789159806445241,0.5724589792080224,1.0058606462553144,2.146789892576635,2.1779079826083034,1.0692727996502072,0.28101809322834015,0.190028240904212,0.20307954587042332,0.22470862697809935,0.7150981446710234,0.8240909453468348,0.0005124250542394293,0.6423231912776828,0.0010692728064896073,1.3120385624068116,42,False,27,0.5254343302597586,,True,True,True
A3_revised_sensor_z_conditioned_full_model,test,nominal_0p008,8,0.7765939943492413,0.5089602079242468,1.0442277677357197,2.0539795383810997,1.987532377243042,0.9036832274869084,0.2927698791027069,0.19649054110050201,0.21065712720155716,0.23330584820359945,0.7197094564741348,0.8281930650756593,0.0004460432373889489,0.5271873334422708,0.0009036832343554124,1.160562609260897,42,False,27,0.5254343302597586,,True,True,True
A3_revised_sensor_z_conditioned_full_model,test,non_nominal,24,0.7933484104772409,0.5936252363026142,0.9930716057618459,2.17772667730848,2.2413665177300572,1.1244693237046401,0.2771008312702179,0.18787414083878198,0.20055368542671204,0.2218428865695993,0.7135610407366529,0.8227235721038934,0.0005345523265229227,0.6807018105561534,0.001124469330534339,1.362530546788783,42,False,27,0.5254343302597586,,True,True,True
