label,sample_index,component_slot,vertex_index,pred_x,pred_y,true_x,true_y,dx_norm,dy_norm,dx_cells,dy_cells,l2_cells
five_sample_overfit,0,0,0,-0.035129617899656296,-0.002215098589658737,-0.035112664103507996,-0.0022136711049824953,-1.695379614830017e-05,-1.4274846762418747e-06,-0.042172568861527045,-0.007066049305335789,0.04276043284586437
five_sample_overfit,0,0,1,-0.0351421944797039,-0.0009458251297473907,-0.035142138600349426,-0.0009470526711083949,-5.587935447692871e-08,1.2275413610041142e-06,-0.00013899989736825,0.006076329872786922,0.006077919520229855
five_sample_overfit,0,0,2,-0.022692061960697174,-0.000904332846403122,-0.022698169574141502,-0.0009063288453035057,6.107613444328308e-06,1.995998900383711e-06,0.015192688782349723,0.00988019477773893,0.018122804454150983
five_sample_overfit,0,0,3,-0.022672750055789948,-0.002174614928662777,-0.022668693214654922,-0.002172947395592928,-4.056841135025024e-06,-1.6675330698490143e-06,-0.010091392548934949,-0.008254288880250354,0.013037234695107872
five_sample_overfit,1,0,0,0.01316501758992672,-0.0010172389447689056,0.013163051567971706,-0.0010190675966441631,1.966021955013275e-06,1.828651875257492e-06,0.004890479722406262,0.009051826984848686,0.010288457789139328
five_sample_overfit,1,0,1,0.003560110926628113,-0.000997345894575119,0.0035632303915917873,-0.0009970766259357333,-3.1194649636745453e-06,-2.692686393857002e-07,-0.007759669270582556,-0.0013328797947514011,0.007873311611773012
five_sample_overfit,1,0,2,0.003589905798435211,-6.177648901939392e-05,0.0035784339997917414,-6.376067904056981e-05,1.147179864346981e-05,1.984190021175891e-06,0.028536099763462688,0.009821740824353676,0.03017905867536413
five_sample_overfit,1,0,3,0.01317458227276802,-8.537201210856438e-05,0.01317825447767973,-8.57516861287877e-05,-3.6722049117088318e-06,3.7967402022331953e-07,-0.009134609922050162,0.001879386442112992,0.009325941873441813
five_sample_overfit,1,1,0,0.011579051613807678,0.0005015125498175621,0.011570742353796959,0.0004919191705994308,8.3092600107193e-06,9.593379218131304e-06,0.020669284738658773,0.047487228191172216,0.05179050272866845
five_sample_overfit,1,1,1,0.011570277623832226,0.0012116897851228714,0.011570742353796959,0.0012252525193616748,-4.647299647331238e-07,-1.3562734238803387e-05,-0.0011560158131126124,-0.06713553598267293,0.06714548804082772
five_sample_overfit,1,1,2,0.01796497404575348,0.0012334806378930807,0.017970742657780647,0.0012252525193616748,-5.768612027168274e-06,8.228118531405926e-06,-0.014349422738315673,0.04072918764082762,0.04318301354473349
five_sample_overfit,1,1,3,0.017969883978366852,0.0005012303590774536,0.017970742657780647,0.0004919191705994308,-8.586794137954712e-07,9.311188478022814e-06,-0.002135965089558775,0.04609038399641329,0.046139850929545104
five_sample_overfit,2,0,0,0.024601459503173828,-0.001435399055480957,0.02460724487900734,-0.0014258299488574266,-5.7853758335113525e-06,-9.569106623530388e-06,-0.014391122707526148,-0.047367078845212136,0.049504995415731716
five_sample_overfit,2,0,1,0.016798589378595352,-0.0013868305832147598,0.016785694286227226,-0.0013874337309971452,1.2895092368125916e-05,6.031477823853493e-07,0.03207654298267982,0.002985581589540428,0.032215187523084644
five_sample_overfit,2,0,2,0.016808394342660904,-0.0005632601678371429,0.016814082860946655,-0.000574170087929815,-5.688518285751343e-06,1.090992009267211e-05,-0.014150189552087848,0.05400410566581277,0.05582715551704463
five_sample_overfit,2,0,3,0.024645747616887093,-0.0006061531603336334,0.024635635316371918,-0.0006125662475824356,1.0112300515174866e-05,6.413087248802185e-06,0.025154348093740973,0.031744782591122,0.04050274620045772
five_sample_overfit,3,0,0,0.0022410303354263306,-0.0008276719599962234,0.0022514895536005497,-0.0008182980236597359,-1.0459218174219131e-05,-9.373936336487532e-06,-0.02601730578990219,-0.04640098590275614,0.053197290281677426
five_sample_overfit,3,0,1,0.002230983227491379,-0.00017990358173847198,0.002229150151833892,-0.00017835284234024584,1.8330756574869156e-06,-1.550739398226142e-06,0.004559775799917634,-0.007676160192794953,0.008928325187344172
five_sample_overfit,3,0,2,0.00969759002327919,-0.00015020370483398438,0.009695176966488361,-0.0001417019811924547,2.413056790828705e-06,-8.50172364152968e-06,0.006002478901352262,-0.04208353296621217,0.04250945188872053
five_sample_overfit,3,0,3,0.009711423888802528,-0.000786853488534689,0.009717516601085663,-0.0007816471625119448,-6.0927122831344604e-06,-5.206326022744179e-06,-0.015155622143051523,-0.02577131438861745,0.029897383294527877
five_sample_overfit,3,1,0,0.010607969015836716,0.00023281574249267578,0.010595555417239666,0.00022666667064186186,1.2413598597049713e-05,6.149071850813925e-06,0.030878827200356736,0.030437906341869155,0.04335859905192844
five_sample_overfit,3,1,1,0.010591940023005009,0.0008061211556196213,0.010595555417239666,0.0008133333176374435,-3.6153942346572876e-06,-7.212162017822266e-06,-0.008993293359725775,-0.03570020278618193,0.03681553754094323
five_sample_overfit,3,1,2,0.016991224139928818,0.0008248614612966776,0.01699555478990078,0.0008133333176374435,-4.330649971961975e-06,1.1528143659234047e-05,-0.010772492046039374,0.05706431238869531,0.05807221653490236
five_sample_overfit,3,1,3,0.016995660960674286,0.00022421032190322876,0.01699555478990078,0.00022666667064186186,1.0617077350616455e-07,-2.4563487386330962e-06,0.00026409980499967494,-0.012158926528007014,0.01216179439969586
five_sample_overfit,4,0,0,0.0034993477165699005,-0.007016045972704887,0.003496037796139717,-0.007012611720710993,3.3099204301834106e-06,-3.434251993894577e-06,0.008233427254112673,-0.01699954774974766,0.01888846071136333
five_sample_overfit,4,0,1,-0.008855912834405899,-0.006951494142413139,-0.008858459070324898,-0.0069519635289907455,2.5462359189987183e-06,4.6938657760620117e-07,0.0063337619900799245,0.0023234636110841546,0.0067464823500112585
five_sample_overfit,4,0,2,-0.008817372843623161,-0.006125893443822861,-0.008829371072351933,-0.006118701305240393,1.199822872877121e-05,-7.192138582468033e-06,0.029845594629919408,-0.035601086778963065,0.04645639782265445
five_sample_overfit,4,0,3,0.0035240538418293,-0.006179959513247013,0.0035251257941126823,-0.006179349962621927,-1.0719522833824158e-06,-6.095506250858307e-07,-0.002666481364514262,-0.0030172756616162286,0.004026670496264065
