label,split,sample_index,mask_iou,pred_area,target_area,all_x_bins_correct,all_y_bins_correct,any_x_bin_wrong,any_y_bin_wrong,mean_center_grid_error,max_center_grid_error,type_sequence_true,type_sequence_pred
x_bin_slot_weighted,train,0,0.8149197355996223,958.0,964.0,true,true,false,false,0.9553855325523039,1.8210729332193354,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,1,0.8065348237317282,1009.0,1092.0,true,true,false,false,0.2569707999753244,0.45720595581993223,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,2,0.680029695619896,1135.0,1128.0,true,true,false,false,0.13173398272703626,0.17611354587281133,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,3,0.7483629560336763,937.0,932.0,true,true,false,false,1.0158590501233562,1.7277853300579828,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,4,0.8729729729729729,1013.0,1066.0,true,true,false,false,0.41565186990768027,0.5774866426089934,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,5,0.6461769115442278,1092.0,1104.0,true,true,false,false,0.19475719745242415,0.2525812718846113,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,6,0.772572402044293,1041.0,1040.0,true,true,false,false,1.9852699446114972,2.8635748618622943,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,7,0.8008849557522124,1005.0,1030.0,true,true,false,false,0.34386093676267254,0.4888394471022068,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,8,0.6118518518518519,1096.0,1080.0,true,true,false,false,0.14547367169907427,0.18046484118120754,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,9,0.7546174142480211,987.0,1008.0,true,true,false,false,0.7253291305131362,1.9550962656749002,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,10,0.7725631768953068,960.0,1004.0,true,true,false,false,0.3709229597774037,0.7720977164149414,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,11,0.7381818181818182,1194.0,1196.0,true,true,false,false,0.22940041842012926,0.2896445310853367,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,12,0.8048552754435108,937.0,996.0,true,true,false,false,0.9279969633736744,1.8950895774947798,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,13,0.7107296137339055,1015.0,978.0,true,true,false,false,0.41125252455654965,0.5048012859489768,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,14,0.6869056327724945,1134.0,1172.0,true,true,false,false,0.23204688335076532,0.2820656686184378,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,15,0.7906764168190128,995.0,964.0,true,true,false,false,1.2302447919810848,2.319180906339726,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,16,0.8622183708838822,1057.0,1092.0,true,true,false,false,0.5947151666172107,1.3910142852799605,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,17,0.697129909365559,1119.0,1128.0,true,true,false,false,0.20345176340453072,0.25534641332199376,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,18,0.7568590350047304,925.0,932.0,true,true,false,false,1.0589048129315,1.8344392182300555,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,19,0.8629173989455184,1054.0,1066.0,true,true,false,false,0.20962686482065196,0.2833590369573028,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,20,0.631117604090577,1129.0,1104.0,true,true,false,false,0.21769484290715413,0.23862138183937592,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,21,0.7982608695652174,1028.0,1040.0,true,true,false,false,1.6464439911252802,3.406113609920323,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,22,0.7951482479784366,968.0,1030.0,true,true,false,false,0.29249575950904266,0.34862735520791516,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,23,0.6066565809379728,1044.0,1080.0,true,true,false,false,0.1567875737995796,0.2501258778351405,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,24,0.7794508414526129,1001.0,1008.0,true,true,false,false,1.0415085547260956,2.0632577633186635,rectangular_notch|rectangular_notch|rectangular_notch,rectangular_notch|rectangular_notch|rectangular_notch
x_bin_slot_weighted,train,25,0.7936507936507936,1084.0,1063.0,true,true,false,false,0.7183655810868063,1.4781481299367139,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect
x_bin_slot_weighted,train,26,0.5706447187928669,1109.0,1181.0,true,true,false,false,0.4744911168325772,1.0774269632970008,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect
x_bin_slot_weighted,train,27,0.7848932676518884,1077.0,1097.0,true,true,false,false,0.32449710170241947,0.43744530786364744,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect
x_bin_slot_weighted,train,28,0.7347107438016529,1052.0,1047.0,true,true,false,false,1.4088337365001227,2.9303893452547913,rectangular_notch|rectangular_notch|rotated_rect,rectangular_notch|rectangular_notch|rotated_rect
